developer,total_games,average_owner,median_owner,total_revenue,mean_revenue,median_revenue,std_dev_revenue,mean_approval,median_approval,std_dev_approval,rank_score
Vivid Games,2,300000.0,150000.0,1647000.0,823500.0,823500.0,318198.05153394636,0.6336685040162238,0.6336685040162238,0.022696727757495525,0.5863828606542335
Blue Byte,3,4600000.0,750000.0,68354000.0,22784666.666666668,12742499.999999998,18131135.350091383,0.6035575954459883,0.6053110611414498,0.029667536353142964,0.5861032866678545
Cylinder Studios,1,750000.0,750000.0,2992500.0,2992500.0,2992500.0,0.0,0.6324845147969718,0.6324845147969718,0.0,0.585659967672934
Chaos Industries,1,350000.0,350000.0,591500.0,591500.0,591500.0,0.0,0.632,0.632,0.0,0.5839060041407669
90Games,1,150000.0,150000.0,1078500.0,1078500.0,1078500.0,0.0,0.63,0.63,0.0,0.5818026653929298
"Yuke's Co., LTD",1,150000.0,150000.0,5248500.0,5248500.0,5248500.0,0.0,0.6270447110141767,0.6270447110141767,0.0,0.5803992222605251
Meridian4,2,500000.0,250000.0,1995000.0,997500.0,997500.0,564271.2113868649,0.6277943421772822,0.6277943421772822,0.1935005355684127,0.579670483015372
GSQ Games,1,350000.0,350000.0,5071500.0,5071500.0,5071500.0,0.0,0.625421822272216,0.625421822272216,0.0,0.5784098174964913
Space Boat Studios,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.6255688870500621,0.6255688870500621,0.0,0.5764839656633428
Zaxis Games,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.6245487364620939,0.6245487364620939,0.0,0.5750290298618166
B-evil,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.6245487364620939,0.6245487364620939,0.0,0.5750290298618166
Amaterasu Software,3,1050000.0,350000.0,899500.0,299833.3333333333,276500.0,40414.51884327381,0.6047146828589872,0.6232394366197183,0.09418321305484344,0.5737911127332237
RMAL,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.6234146341463415,0.6234146341463415,0.0,0.5736886661043347
OBLONE Software,1,150000.0,150000.0,118500.0,118500.0,118500.0,0.0,0.62248322147651,0.62248322147651,0.0,0.5725190313667015
Geoff 'Zag' Keene,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.6219101123595505,0.6219101123595505,0.0,0.5719254236188335
Richard Keene,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.6219101123595505,0.6219101123595505,0.0,0.5719254236188335
Aspyr Studios,2,3000000.0,1500000.0,46470000.0,23235000.0,23235000.0,0.0,0.6022737998443974,0.6022737998443974,0.02810018948971422,0.5717327023492552
N3V Games,2,185000.0,92500.0,2128150.0,1064075.0,1064075.0,20400.030637231896,0.6202028219673842,0.6202028219673842,0.060070989276413474,0.5708392873130301
Primal,1,350000.0,350000.0,1746500.0,1746500.0,1746500.0,0.0,0.620253164556962,0.620253164556962,0.0,0.5707097460074215
XYLA Entertainment,1,150000.0,150000.0,1078500.0,1078500.0,1078500.0,0.0,0.6185682326621924,0.6185682326621924,0.0,0.5684050675439942
Egor Magurin,1,350000.0,350000.0,976500.0,976500.0,976500.0,0.0,0.6181026137463698,0.6181026137463698,0.0,0.5678089902768
Eugene Radaev,1,350000.0,350000.0,976500.0,976500.0,976500.0,0.0,0.6181026137463698,0.6181026137463698,0.0,0.5678089902768
Vivid Games S.A.,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.6176194939081537,0.6176194939081537,0.0,0.5670560543892837
Sledgehammer Games,2,1500000.0,750000.0,63735000.0,31867500.0,31867500.0,2651650.429449553,0.5899029603732722,0.5899029603732722,0.03560171929443778,0.565763720476252
Strange Fire,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.6158859470468432,0.6158859470468432,0.0,0.5654186273524446
Alex Zhang,1,150000.0,150000.0,118500.0,118500.0,118500.0,0.0,0.6153846153846154,0.6153846153846154,0.0,0.564199734192705
stillalive studios,1,150000.0,150000.0,2023500.0,2023500.0,2023500.0,0.0,0.6141493055555556,0.6141493055555556,0.0,0.5636930969226573
GK,2,385000.0,192500.0,1228150.0,614075.0,614075.0,710536.2490753023,0.6140031697437696,0.6140031697437696,0.16190408603973022,0.5631289162809895
CI Games,5,2150000.0,350000.0,37708500.0,7541700.0,5596500.0,6376341.0511044655,0.5530117860364503,0.5983327937843963,0.1541750929428299,0.5627856782638619
Reality Pump,5,4850000.0,750000.0,36701500.0,7340300.0,5985000.0,3327209.9535496705,0.634244006324825,0.5982370225269343,0.05844384220181671,0.5621759646471648
Blazing Griffin,1,750000.0,750000.0,5992500.0,5992500.0,5992500.0,0.0,0.610909090909091,0.610909090909091,0.0,0.5618564346590306
Deck 13,2,825000.0,412500.0,18366750.0,9183375.0,9183375.0,12245852.013283927,0.6051888058557836,0.6051888058557836,0.009695865255149587,0.5612655454118078
AWAR,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.61212976022567,0.61212976022567,0.0,0.5607338186114017
X1 Software,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.61212976022567,0.61212976022567,0.0,0.5607338186114017
Skyshine Games,1,75000.0,75000.0,1124250.0,1124250.0,1124250.0,0.0,0.6115384615384616,0.6115384615384616,0.0,0.5601890435392668
Idigicon,1,350000.0,350000.0,1746500.0,1746500.0,1746500.0,0.0,0.6111111111111112,0.6111111111111112,0.0,0.5599956060182434
Racing Bros,2,225000.0,112500.0,417750.0,208875.0,208875.0,127809.55069946847,0.61113346598593,0.61113346598593,0.047639382156335015,0.5593653823499082
Related Designs,1,750000.0,750000.0,12742499.999999998,12742499.999999998,12742499.999999998,0.0,0.6053110611414498,0.6053110611414498,0.0,0.5586303588258429
Vigilant Addiction Studios,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.6102661596958175,0.6102661596958175,0.0,0.5582903914600121
Zero Point Software,1,350000.0,350000.0,2432500.0,2432500.0,2432500.0,0.0,0.6073047187416689,0.6073047187416689,0.0,0.5558735529387352
Fabio Ferrara,4,3000000.0,750000.0,3120000.0,780000.0,592500.0,480234.31780746364,0.6044027648147201,0.6065229376909909,0.057440447133755304,0.5552969706601253
Scientifically Proven,1,75000.0,75000.0,119250.0,119250.0,119250.0,0.0,0.6072664359861591,0.6072664359861591,0.0,0.5546859062751286
Giulia Airoldi,2,1500000.0,750000.0,1035000.0,517500.0,517500.0,106066.01717798212,0.6065229376909909,0.6065229376909909,0.0231138449549809,0.5542669489101169
encurio,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.6066565809379728,0.6066565809379728,0.0,0.554171453056562
Dark Energy Digital Ltd.,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.6056270863137816,0.6056270863137816,0.0,0.5533956315698734
Microblast Games,5,3700000.0,750000.0,2923000.0,584600.0,592500.0,370963.6774672151,0.6496997633081639,0.6045437042741625,0.09369727677183025,0.5528800631445058
Crenetic GmbH Studios,1,75000.0,75000.0,1357500.0,1357500.0,1357500.0,0.0,0.6022433132010354,0.6022433132010354,0.0,0.5494107111941202
Ivory Tower,2,700000.0,350000.0,26593000.0,13296500.0,13296500.0,5939696.961966999,0.5893642519168754,0.5893642519168754,0.11623538836663526,0.5467836610004028
Syrin Studios,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.6,0.6,0.0,0.5463701926022049
Small Impact Games,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.6,0.6,0.0,0.5463701926022049
RedLynx,2,385000.0,192500.0,6681149.999999999,3340574.9999999995,3340574.9999999995,3685334.477527107,0.5966539148099843,0.5966539148099843,0.0751206128557835,0.5454901123868069
Frostkeep Studios,1,75000.0,75000.0,854250.0,854250.0,854250.0,0.0,0.5973724884080371,0.5973724884080371,0.0,0.5434536760657795
Talentplace,2,700000.0,350000.0,553000.0,276500.0,276500.0,0.0,0.5944854576349792,0.5944854576349792,0.2435355868033095,0.5399213633831157
Replay Studios,1,350000.0,350000.0,591500.0,591500.0,591500.0,0.0,0.5943442223305705,0.5943442223305705,0.0,0.5397748605479951
Capcom Game Studio Vancouver,2,900000.0,450000.0,21741000.0,10870500.0,10870500.0,11132689.163001005,0.5846656277893116,0.5846656277893116,0.16767472187878535,0.5388800898004383
Kinelco & Lone Elk Creative,1,350000.0,350000.0,2516500.0,2516500.0,2516500.0,0.0,0.5926294820717132,0.5926294820717132,0.0,0.5387162292978757
Ductape studio,1,35000.0,35000.0,27650.0,27650.0,27650.0,0.0,0.5928270042194093,0.5928270042194093,0.0,0.5377181879655453
HyperSloth,1,75000.0,75000.0,449250.0,449250.0,449250.0,0.0,0.58968850698174,0.58968850698174,0.0,0.53424826502892
Snail Games USA,2,700000.0,350000.0,11718000.0,5859000.0,5859000.0,1361180.5537841034,0.5791193222098225,0.5791193222098225,0.05728271766616448,0.5274285153382265
Footmade,1,350000.0,350000.0,1116500.0,1116500.0,1116500.0,0.0,0.580607476635514,0.580607476635514,0.0,0.523935273459386
"Hangzhou Xinlan Network Technology Co.,Ltd.",1,150000.0,150000.0,898500.0,898500.0,898500.0,0.0,0.5804729214340199,0.5804729214340199,0.0,0.5236698845456481
StephenAllen,1,35000.0,35000.0,27650.0,27650.0,27650.0,0.0,0.5795454545454546,0.5795454545454546,0.0,0.5221527153588894
Limbic Entertainment GmbH,1,35000.0,35000.0,542150.0,542150.0,542150.0,0.0,0.5764854614412137,0.5764854614412137,0.0,0.5188206903045789
Xaviant,1,150000.0,150000.0,1078500.0,1078500.0,1078500.0,0.0,0.5747126436781609,0.5747126436781609,0.0,0.5170079801756164
Code}{atch,1,350000.0,350000.0,2516500.0,2516500.0,2516500.0,0.0,0.5738648475804733,0.5738648475804733,0.0,0.5167247891935574
Spark Unlimited,2,700000.0,350000.0,7587999.999999999,3793999.9999999995,3793999.9999999995,4529018.933499836,0.5685700668790364,0.5685700668790364,0.0649082105757306,0.5130249052074317
Crazy Rocks Studios,1,350000.0,350000.0,556500.0,556500.0,556500.0,0.0,0.569047619047619,0.569047619047619,0.0,0.5101109101667074
Deceptive Games,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.566147859922179,0.566147859922179,0.0,0.5065850464962899
Gavin Powell,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.566147859922179,0.566147859922179,0.0,0.5065850464962899
Dambuster Studios,1,750000.0,750000.0,18742500.0,18742500.0,18742500.0,0.0,0.5562706557662203,0.5562706557662203,0.0,0.5041209546123335
Zero Sum Games,1,75000.0,75000.0,1724249.9999999998,1724249.9999999998,1724249.9999999998,0.0,0.5605797101449276,0.5605797101449276,0.0,0.5007637283021161
Virtual Top,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.5597104945717732,0.5597104945717732,0.0,0.49918890296666785
CivilSavages,1,150000.0,150000.0,478500.0,478500.0,478500.0,0.0,0.5593434343434344,0.5593434343434344,0.0,0.498699440469945
Firehawk Studios,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.5565552699228792,0.5565552699228792,0.0,0.49534326526138356
Misfits Attic,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.554093567251462,0.554093567251462,0.0,0.49351901727152775
Hello Games,1,1500000.0,1500000.0,59985000.0,59985000.0,59985000.0,0.0,0.5289997665343695,0.5289997665343695,0.0,0.4925349295265354
"Capcom U.S.A., Inc.",1,150000.0,150000.0,3448499.9999999995,3448499.9999999995,3448499.9999999995,0.0,0.5517684887459807,0.5517684887459807,0.0,0.4912891166839563
Soleil Ltd.,1,75000.0,75000.0,2999250.0,2999250.0,2999250.0,0.0,0.5516946738820849,0.5516946738820849,0.0,0.4909806721212914
Last Bastion Studios LLC,1,350000.0,350000.0,2516500.0,2516500.0,2516500.0,0.0,0.5501807540024101,0.5501807540024101,0.0,0.4889679295760571
Nanjing AQUATRAX,1,150000.0,150000.0,1693499.9999999998,1693499.9999999998,1693499.9999999998,0.0,0.5476493011435832,0.5476493011435832,0.0,0.4855945882809147
Absolut Soft LLC,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.5454132606721163,0.5454132606721163,0.0,0.4826553938128317
Akakiy Petrushkin,2,700000.0,350000.0,1393000.0,696500.0,696500.0,593969.6961966999,0.5449863453527114,0.5449863453527114,0.21871063462649104,0.48232525349229455
Mousechief,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.5435114503816794,0.5435114503816794,0.0,0.4810193625388715
Mad Ram Software,1,75000.0,75000.0,59250.0,59250.0,59250.0,0.0,0.5416666666666666,0.5416666666666666,0.0,0.4777758231380737
Cuve Games,1,350000.0,350000.0,731500.0,731500.0,731500.0,0.0,0.541343669250646,0.541343669250646,0.0,0.4777293841508513
"BitMonster, Inc.",1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.5364952263627965,0.5364952263627965,0.0,0.4772397869897017
JDM4iK,2,300000.0,150000.0,1032000.0000000001,516000.00000000006,516000.00000000006,371231.06012293755,0.5393352253505244,0.5393352253505244,0.17105881344989593,0.4755240156322595
Sauropod Studio,1,350000.0,350000.0,6646499.999999999,6646499.999999999,6646499.999999999,0.0,0.5345031545741324,0.5345031545741324,0.0,0.4726346604019094
Keen Games,2,1100000.0,550000.0,15089000.0,7544500.0,7544500.0,5229761.753655706,0.530366397955094,0.530366397955094,0.39640528787641455,0.47195726206326116
Nova Dimension,1,150000.0,150000.0,718500.0,718500.0,718500.0,0.0,0.5363128491620112,0.5363128491620112,0.0,0.471827031568183
Naga Entertainment,1,150000.0,150000.0,718500.0,718500.0,718500.0,0.0,0.5363128491620112,0.5363128491620112,0.0,0.471827031568183
Dagestan Technology,4,1400000.0,350000.0,4466000.0,1116500.0,1116500.0,0.0,0.5195073356127805,0.5339887308883365,0.14622147670135274,0.4709545751438634
Gun Media,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.525974025974026,0.525974025974026,0.0,0.45987334784564743
Lion game Lion,1,35000.0,35000.0,542150.0,542150.0,542150.0,0.0,0.5242030696576151,0.5242030696576151,0.0,0.4575477095835171
Funatics Software,1,150000.0,150000.0,1723500.0,1723500.0,1723500.0,0.0,0.5234192037470726,0.5234192037470726,0.0,0.4572126533484599
Monkeys Lab.,1,10000.0,10000.0,39900.0,39900.0,39900.0,0.0,0.5234159779614325,0.5234159779614325,0.0,0.45637714881244457
LAN - GAMES EOOD,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.5223488168273445,0.5223488168273445,0.0,0.45525459927735884
Slant Six Games,1,150000.0,150000.0,3448499.9999999995,3448499.9999999995,3448499.9999999995,0.0,0.5204444444444445,0.5204444444444445,0.0,0.4545785245110133
onebitbeyond,1,75000.0,75000.0,854250.0,854250.0,854250.0,0.0,0.5212510024057738,0.5212510024057738,0.0,0.45424218085376367
2K China,1,3500000.0,3500000.0,48965000.0,48965000.0,48965000.0,0.0,0.4989293361884368,0.4989293361884368,0.0,0.4518494775642957
Hangar 13,1,1500000.0,1500000.0,52485000.0,52485000.0,52485000.0,0.0,0.4947438554930412,0.4947438554930412,0.0,0.4486831864967289
Axyos Games,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.5153994225216555,0.5153994225216555,0.0,0.4476522308676944
TB Games,1,150000.0,150000.0,868500.0,868500.0,868500.0,0.0,0.5155409836065574,0.5155409836065574,0.0,0.4475572950511812
Allgraf,1,150000.0,150000.0,1498500.0,1498500.0,1498500.0,0.0,0.5131744040150564,0.5131744040150564,0.0,0.44509498309968754
Rsupport Inc.,1,10000.0,10000.0,109900.0,109900.0,109900.0,0.0,0.5137111517367459,0.5137111517367459,0.0,0.44503804153169674
上海杜昂网络科技有限公司,1,75000.0,75000.0,1686749.9999999998,1686749.9999999998,1686749.9999999998,0.0,0.5101825842696629,0.5101825842696629,0.0,0.4416816821688644
Beenox,1,35000.0,35000.0,1224650.0,1224650.0,1224650.0,0.0,0.5079646017699115,0.5079646017699115,0.0,0.4388540063440767
Colossal Games,1,350000.0,350000.0,2026500.0,2026500.0,2026500.0,0.0,0.5067437379576107,0.5067437379576107,0.0,0.43781932635933346
Paul Marrable,1,350000.0,350000.0,696500.0,696500.0,696500.0,0.0,0.5067178502879078,0.5067178502879078,0.0,0.43713194673905015
Raptor Claw Games,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.5055096418732782,0.5055096418732782,0.0,0.4354927515093886
David Williamson,1,150000.0,150000.0,748500.0,748500.0,748500.0,0.0,0.5037369207772795,0.5037369207772795,0.0,0.433664099175644
Chasing Carrots,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.5024975024975025,0.5024975024975025,0.0,0.43235975251648656
Indie Game Group,2,700000.0,350000.0,1113000.0,556500.0,556500.0,0.0,0.5017139002086725,0.5017139002086725,0.013339706049468223,0.4314732643288876
Simon Roth,1,75000.0,75000.0,1348500.0,1348500.0,1348500.0,0.0,0.49945945945945946,0.49945945945945946,0.0,0.42894748584108716
Labory,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.49926578560939794,0.49926578560939794,0.0,0.4281909231083358
Inti Creates,1,350000.0,350000.0,5596500.0,5596500.0,5596500.0,0.0,0.4960087082728592,0.4960087082728592,0.0,0.4270019129841307
Comcept,1,350000.0,350000.0,5596500.0,5596500.0,5596500.0,0.0,0.4960087082728592,0.4960087082728592,0.0,0.4270019129841307
Playboom,1,150000.0,150000.0,118500.0,118500.0,118500.0,0.0,0.4981684981684982,0.4981684981684982,0.0,0.42682688942866776
Zombie Studios,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.4977079240340537,0.4977079240340537,0.0,0.42648756068588684
Kiddy,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.497196261682243,0.497196261682243,0.0,0.4257767583845725
Halycon Media GmbH & Co. KG,1,150000.0,150000.0,2398500.0,2398500.0,2398500.0,0.0,0.496274217585693,0.496274217585693,0.0,0.4257332191325873
Mad Vulture Games,1,150000.0,150000.0,1348500.0,1348500.0,1348500.0,0.0,0.4930139720558882,0.4930139720558882,0.0,0.4213936190047815
G3 Community Patch Team,1,150000.0,150000.0,1348500.0,1348500.0,1348500.0,0.0,0.4930139720558882,0.4930139720558882,0.0,0.4213936190047815
Trine Studios,1,150000.0,150000.0,1348500.0,1348500.0,1348500.0,0.0,0.4930139720558882,0.4930139720558882,0.0,0.4213936190047815
Spellbound Studios,1,350000.0,350000.0,6296499.999999999,6296499.999999999,6296499.999999999,0.0,0.49065420560747663,0.49065420560747663,0.0,0.4210724495523815
Exato Games Studio,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.4883346741753821,0.4883346741753821,0.0,0.41605786388729166
Separate Game Development,1,350000.0,350000.0,1116500.0,1116500.0,1116500.0,0.0,0.487369985141159,0.487369985141159,0.0,0.4146644688171628
ninjalex,1,350000.0,350000.0,556500.0,556500.0,556500.0,0.0,0.4865497076023392,0.4865497076023392,0.0,0.4134264861174571
Mystik'Art,1,350000.0,350000.0,556500.0,556500.0,556500.0,0.0,0.4819277108433735,0.4819277108433735,0.0,0.40800968117331604
Wizarbox,1,350000.0,350000.0,4196500.0,4196500.0,4196500.0,0.0,0.48,0.48,0.0,0.4075486925892993
Explosm Games,1,35000.0,35000.0,542150.0,542150.0,542150.0,0.0,0.48148148148148145,0.48148148148148145,0.0,0.407479628162832
Galvanic Games,1,35000.0,35000.0,542150.0,542150.0,542150.0,0.0,0.48148148148148145,0.48148148148148145,0.0,0.407479628162832
"CRAFTS & MEISTER Co., Ltd.",1,35000.0,35000.0,1399650.0,1399650.0,1399650.0,0.0,0.4811111111111111,0.4811111111111111,0.0,0.40746918619035843
Odin Game Studio,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.4788076385654402,0.4788076385654402,0.0,0.40518894853628656
Haruneko Entertainment,1,75000.0,75000.0,156750.0,156750.0,156750.0,0.0,0.4773060029282577,0.4773060029282577,0.0,0.402395732155893
Freshtrax,4,1000000.0,250000.0,790000.0,197500.0,197500.0,91221.34253196087,0.44411706322619837,0.4726639510138002,0.11203559929912306,0.39726825847298725
Shield Break Studios,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.46869409660107336,0.46869409660107336,0.0,0.3925211357145072
Pokshevanov Pavel,1,350000.0,350000.0,696500.0,696500.0,696500.0,0.0,0.46812080536912754,0.46812080536912754,0.0,0.3918976736211114
"Chongqing Shangshixuan Technology Co., Ltd.,",1,350000.0,350000.0,3251499.9999999995,3251499.9999999995,3251499.9999999995,0.0,0.4669421487603306,0.4669421487603306,0.0,0.39177854167511317
Madmind Studio,1,75000.0,75000.0,854250.0,854250.0,854250.0,0.0,0.4678942398489141,0.4678942398489141,0.0,0.39171007832454563
"Capcom Game Studio Vancouver, Inc.",1,150000.0,150000.0,2998499.9999999995,2998499.9999999995,2998499.9999999995,0.0,0.4661016949152542,0.4661016949152542,0.0,0.3906685757844634
Four Winged Studio,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.46716697936210133,0.46716697936210133,0.0,0.39057233931246793
a2z Interactive,1,35000.0,35000.0,699650.0,699650.0,699650.0,0.0,0.46523668639053256,0.46523668639053256,0.0,0.3885191516864972
